S000000566,YCL061C,Mrc1p,T665,T,665,SGD,phosphorylated residue
S000000566,YCL061C,Mrc1p,T963,T,963,SGD,phosphorylated residue
S000000566,YCL061C,Mrc1p,T967,T,967,SGD,phosphorylated residue
S000000566,YCL061C,Mrc1p,Y113,Y,113,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S119,S,119,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S122,S,122,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S128,S,128,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S174,S,174,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S178,S,178,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S194,S,194,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S269,S,269,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S272,S,272,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,S392,S,392,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,T172,T,172,SGD,phosphorylated residue
S000000568,YCL063W,Vac17p,Y267,Y,267,SGD,phosphorylated residue
S000000589,YCL026C-A,Frm2p,S2,S,2,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,K119,K,119,SGD,ubiquitinylated lysine
S000000595,YCR002C,Cdc10p,K128,K,128,SGD,monoacetylated residue
S000000595,YCR002C,Cdc10p,K166,K,166,SGD,monoacetylated residue
S000000595,YCR002C,Cdc10p,K73,K,73,SGD,monoacetylated residue
S000000595,YCR002C,Cdc10p,K78,K,78,SGD,monoacetylated residue
S000000595,YCR002C,Cdc10p,S11,S,11,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,S212,S,212,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,S225,S,225,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,S311,S,311,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,S312,S,312,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,S316,S,316,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,S317,S,317,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,S5,S,5,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,S67,S,67,SGD,phosphorylated residue
S000000595,YCR002C,Cdc10p,T216,T,216,SGD,phosphorylated residue
S000000597,YCR004C,Ycp4p,K191,K,191,SGD,ubiquitinylated lysine
S000000597,YCR004C,Ycp4p,K207,K,207,SGD,ubiquitinylated lysine
S000000597,YCR004C,Ycp4p,K32,K,32,SGD,ubiquitinylated lysine
S000000597,YCR004C,Ycp4p,K55,K,55,SGD,ubiquitinylated lysine
S000000597,YCR004C,Ycp4p,S179,S,179,SGD,phosphorylated residue
S000000597,YCR004C,Ycp4p,S209,S,209,SGD,phosphorylated residue
S000000597,YCR004C,Ycp4p,S217,S,217,SGD,phosphorylated residue
S000000597,YCR004C,Ycp4p,T216,T,216,SGD,phosphorylated residue
S000000598,YCR005C,Cit2p,K176,K,176,SGD,ubiquitinylated lysine
S000000598,YCR005C,Cit2p,K218,K,218,SGD,ubiquitinylated lysine
S000000598,YCR005C,Cit2p,K239,K,239,SGD,ubiquitinylated lysine
S000000598,YCR005C,Cit2p,K354,K,354,SGD,ubiquitinylated lysine
S000000598,YCR005C,Cit2p,K385,K,385,SGD,ubiquitinylated lysine
S000000598,YCR005C,Cit2p,K454,K,454,SGD,ubiquitinylated lysine
S000000598,YCR005C,Cit2p,S20,S,20,SGD,phosphorylated residue
S000000598,YCR005C,Cit2p,S21,S,21,SGD,phosphorylated residue
S000000598,YCR005C,Cit2p,S8,S,8,SGD,phosphorylated residue
S000000600,YCR007C,Ycr007Cp,S9,S,9,SGD,phosphorylated residue
S000000601,YCR008W,Sat4p,S123,S,123,SGD,phosphorylated residue
S000000601,YCR008W,Sat4p,S155,S,155,SGD,phosphorylated residue
S000000601,YCR008W,Sat4p,S158,S,158,SGD,phosphorylated residue
S000000601,YCR008W,Sat4p,S360,S,360,SGD,phosphorylated residue
S000000601,YCR008W,Sat4p,T162,T,162,SGD,phosphorylated residue
S000000601,YCR008W,Sat4p,T68,T,68,SGD,phosphorylated residue
S000000601,YCR008W,Sat4p,T70,T,70,SGD,phosphorylated residue
S000000601,YCR008W,Sat4p,T71,T,71,SGD,phosphorylated residue
S000000602,YCR009C,Rvs161p,K141,K,141,SGD,ubiquitinylated lysine
S000000602,YCR009C,Rvs161p,K170,K,170,SGD,ubiquitinylated lysine
S000000602,YCR009C,Rvs161p,K28,K,28,SGD,ubiquitinylated lysine
S000000602,YCR009C,Rvs161p,S16,S,16,SGD,phosphorylated residue
S000000602,YCR009C,Rvs161p,S163,S,163,SGD,phosphorylated residue
S000000602,YCR009C,Rvs161p,S2,S,2,SGD,phosphorylated residue
S000000602,YCR009C,Rvs161p,T66,T,66,SGD,phosphorylated residue
S000000603,YCR010C,Ady2p,T47,T,47,SGD,phosphorylated residue
S000000604,YCR011C,Adp1p,K359,K,359,SGD,ubiquitinylated lysine
S000000604,YCR011C,Adp1p,N114,N,114,SGD,N-glycosylated residue
S000000604,YCR011C,Adp1p,N165,N,165,SGD,N-glycosylated residue
S000000604,YCR011C,Adp1p,N221,N,221,SGD,N-glycosylated residue
S000000604,YCR011C,Adp1p,S577,S,577,SGD,phosphorylated residue
S000000604,YCR011C,Adp1p,S659,S,659,SGD,phosphorylated residue
S000000604,YCR011C,Adp1p,S702,S,702,SGD,phosphorylated residue
S000000604,YCR011C,Adp1p,T677,T,677,SGD,phosphorylated residue
S000000604,YCR011C,Adp1p,T678,T,678,SGD,phosphorylated residue
S000000604,YCR011C,Adp1p,T713,T,713,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,K142,K,142,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K142,K,142,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K147,K,147,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K147,K,147,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K15,K,15,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K15,K,15,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K15,K,15,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K190,K,190,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K190,K,190,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K190,K,190,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K193,K,193,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K193,K,193,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K193,K,193,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K197,K,197,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K214,K,214,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K214,K,214,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K214,K,214,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K258,K,258,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K258,K,258,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K258,K,258,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K266,K,266,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K266,K,266,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K266,K,266,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K302,K,302,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K302,K,302,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K302,K,302,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K32,K,32,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K32,K,32,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K32,K,32,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K320,K,320,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K328,K,328,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K33,K,33,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K345,K,345,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K351,K,351,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K359,K,359,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K359,K,359,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K379,K,379,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K379,K,379,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K379,K,379,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K380,K,380,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K415,K,415,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K415,K,415,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K48,K,48,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K48,K,48,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K48,K,48,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K6,K,6,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K6,K,6,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,K74,K,74,SGD,ubiquitinylated lysine
S000000605,YCR012W,Pgk1p,K82,K,82,SGD,monoacetylated residue
S000000605,YCR012W,Pgk1p,K82,K,82,SGD,succinylated residue
S000000605,YCR012W,Pgk1p,S110,S,110,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S114,S,114,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S130,S,130,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S141,S,141,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S153,S,153,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S154,S,154,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S172,S,172,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S173,S,173,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S318,S,318,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S36,S,36,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S360,S,360,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S388,S,388,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S391,S,391,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S392,S,392,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S397,S,397,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S413,S,413,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S5,S,5,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S76,S,76,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S8,S,8,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,S86,S,86,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T203,T,203,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T241,T,241,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T298,T,298,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T300,T,300,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T325,T,325,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T331,T,331,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T376,T,376,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T384,T,384,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T392,T,392,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T46,T,46,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,T93,T,93,SGD,phosphorylated residue
S000000605,YCR012W,Pgk1p,Y75,Y,75,SGD,phosphorylated residue
S000000608,YCR015C,Cto1p,S110,S,110,SGD,phosphorylated residue
S000000609,YCR016W,Ycr016Wp,S2,S,2,SGD,phosphorylated residue
S000000609,YCR016W,Ycr016Wp,S20,S,20,SGD,phosphorylated residue
S000000609,YCR016W,Ycr016Wp,S21,S,21,SGD,phosphorylated residue
S000000609,YCR016W,Ycr016Wp,S46,S,46,SGD,phosphorylated residue
S000000609,YCR016W,Ycr016Wp,T18,T,18,SGD,phosphorylated residue
S000000610,YCR017C,Cwh43p,K237,K,237,SGD,ubiquitinylated lysine
S000000610,YCR017C,Cwh43p,N792,N,792,SGD,N-glycosylated residue
S000000610,YCR017C,Cwh43p,N825,N,825,SGD,N-glycosylated residue
S000000610,YCR017C,Cwh43p,S229,S,229,SGD,phosphorylated residue
S000000610,YCR017C,Cwh43p,S238,S,238,SGD,phosphorylated residue
S000000611,YCR018C,Srd1p,S138,S,138,SGD,phosphorylated residue
S000000615,YCR021C,Hsp30p,K302,K,302,SGD,ubiquitinylated lysine
S000000615,YCR021C,Hsp30p,S308,S,308,SGD,phosphorylated residue
S000000615,YCR021C,Hsp30p,S312,S,312,SGD,phosphorylated residue
S000000615,YCR021C,Hsp30p,T315,T,315,SGD,phosphorylated residue
S000000615,YCR021C,Hsp30p,T331,T,331,SGD,phosphorylated residue
S000000617,YCR023C,Ycr023Cp,S275,S,275,SGD,phosphorylated residue
S000000617,YCR023C,Ycr023Cp,S313,S,313,SGD,phosphorylated residue
S000000617,YCR023C,Ycr023Cp,S321,S,321,SGD,phosphorylated residue
S000000617,YCR023C,Ycr023Cp,S599,S,599,SGD,phosphorylated residue
S000000617,YCR023C,Ycr023Cp,S600,S,600,SGD,phosphorylated residue
S000000617,YCR023C,Ycr023Cp,S602,S,602,SGD,phosphorylated residue
S000000617,YCR023C,Ycr023Cp,S603,S,603,SGD,phosphorylated residue
S000000621,YCR026C,Npp1p,K137,K,137,SGD,ubiquitinylated lysine
S000000621,YCR026C,Npp1p,K66,K,66,SGD,ubiquitinylated lysine
S000000621,YCR026C,Npp1p,N161,N,161,SGD,N-glycosylated residue
S000000621,YCR026C,Npp1p,N204,N,204,SGD,N-glycosylated residue
S000000621,YCR026C,Npp1p,N296,N,296,SGD,N-glycosylated residue
S000000621,YCR026C,Npp1p,S122,S,122,SGD,phosphorylated residue
S000000621,YCR026C,Npp1p,S9,S,9,SGD,phosphorylated residue
S000000621,YCR026C,Npp1p,T118,T,118,SGD,phosphorylated residue
S000000623,YCR028C,Fen2p,K3,K,3,SGD,ubiquitinylated lysine
S000000623,YCR028C,Fen2p,K6,K,6,SGD,ubiquitinylated lysine
S000000623,YCR028C,Fen2p,S7,S,7,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,K113,K,113,SGD,ubiquitinylated lysine
S000000626,YCR030C,Syp1p,K200,K,200,SGD,ubiquitinylated lysine
S000000626,YCR030C,Syp1p,K242,K,242,SGD,ubiquitinylated lysine
S000000626,YCR030C,Syp1p,K256,K,256,SGD,ubiquitinylated lysine
S000000626,YCR030C,Syp1p,K296,K,296,SGD,ubiquitinylated lysine
S000000626,YCR030C,Syp1p,K394,K,394,SGD,ubiquitinylated lysine
S000000626,YCR030C,Syp1p,K404,K,404,SGD,ubiquitinylated lysine
S000000626,YCR030C,Syp1p,K470,K,470,SGD,ubiquitinylated lysine
S000000626,YCR030C,Syp1p,S11,S,11,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S143,S,143,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S156,S,156,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S167,S,167,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S168,S,168,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S17,S,17,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S264,S,264,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S267,S,267,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S275,S,275,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S277,S,277,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S297,S,297,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S30,S,30,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S308,S,308,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S312,S,312,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S324,S,324,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S330,S,330,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S331,S,331,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S334,S,334,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S337,S,337,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S347,S,347,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S371,S,371,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S379,S,379,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S384,S,384,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S385,S,385,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S389,S,389,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S390,S,390,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S401,S,401,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S402,S,402,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S405,S,405,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S414,S,414,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S450,S,450,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S455,S,455,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S456,S,456,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S496,S,496,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S498,S,498,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S500,S,500,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S559,S,559,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S562,S,562,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S570,S,570,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,S689,S,689,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T314,T,314,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T373,T,373,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T375,T,375,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T388,T,388,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T399,T,399,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T416,T,416,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T424,T,424,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T436,T,436,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T441,T,441,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T451,T,451,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T459,T,459,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T577,T,577,SGD,phosphorylated residue
S000000626,YCR030C,Syp1p,T862,T,862,SGD,phosphorylated residue
S000000627,YCR031C,Rps14Ap,K36,K,36,SGD,ubiquitinylated lysine
S000000627,YCR031C,Rps14Ap,K47,K,47,SGD,ubiquitinylated lysine
S000000627,YCR031C,Rps14Ap,K70,K,70,SGD,ubiquitinylated lysine
S000000627,YCR031C,Rps14Ap,K72,K,72,SGD,ubiquitinylated lysine
S000000627,YCR031C,Rps14Ap,K92,K,92,SGD,ubiquitinylated lysine
S000000627,YCR031C,Rps14Ap,S11,S,11,SGD,phosphorylated residue
S000000627,YCR031C,Rps14Ap,S123,S,123,SGD,phosphorylated residue
S000000627,YCR031C,Rps14Ap,S125,S,125,SGD,phosphorylated residue
S000000627,YCR031C,Rps14Ap,S2,S,2,SGD,phosphorylated residue
S000000627,YCR031C,Rps14Ap,T119,T,119,SGD,phosphorylated residue
S000000627,YCR031C,Rps14Ap,T126,T,126,SGD,phosphorylated residue
S000000627,YCR031C,Rps14Ap,T91,T,91,SGD,phosphorylated residue
S000000627,YCR031C,Rps14Ap,T93,T,93,SGD,phosphorylated residue
S000000628,YCR032W,Bph1p,K450,K,450,SGD,ubiquitinylated lysine
S000000628,YCR032W,Bph1p,S1334,S,1334,SGD,phosphorylated residue
S000000628,YCR032W,Bph1p,S1484,S,1484,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S1037,S,1037,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S1100,S,1100,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S1186,S,1186,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S187,S,187,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S211,S,211,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S318,S,318,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S320,S,320,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S395,S,395,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S403,S,403,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S410,S,410,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S416,S,416,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S481,S,481,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S704,S,704,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S735,S,735,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S757,S,757,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S871,S,871,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,S883,S,883,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,T1138,T,1138,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,T1175,T,1175,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,T1177,T,1177,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,T123,T,123,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,T297,T,297,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,T357,T,357,SGD,phosphorylated residue
S000000629,YCR033W,Snt1p,T796,T,796,SGD,phosphorylated residue
S000000630,YCR034W,Elo2p,S336,S,336,SGD,phosphorylated residue
S000000630,YCR034W,Elo2p,S338,S,338,SGD,phosphorylated residue
S000000630,YCR034W,Elo2p,T334,T,334,SGD,phosphorylated residue
S000000631,YCR035C,Rrp43p,K208,K,208,SGD,monoacetylated residue
S000000631,YCR035C,Rrp43p,K45,K,45,SGD,monoacetylated residue
S000000631,YCR035C,Rrp43p,K71,K,71,SGD,monoacetylated residue
S000000631,YCR035C,Rrp43p,K71,K,71,SGD,ubiquitinylated lysine
S000000631,YCR035C,Rrp43p,R140,R,140,SGD,methylated arginine
S000000631,YCR035C,Rrp43p,S26,S,26,SGD,phosphorylated residue
S000000631,YCR035C,Rrp43p,T267,T,267,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,K102,K,102,SGD,ubiquitinylated lysine
S000000633,YCR037C,Pho87p,K124,K,124,SGD,ubiquitinylated lysine
S000000633,YCR037C,Pho87p,K130,K,130,SGD,ubiquitinylated lysine
S000000633,YCR037C,Pho87p,K315,K,315,SGD,ubiquitinylated lysine
S000000633,YCR037C,Pho87p,K89,K,89,SGD,ubiquitinylated lysine
S000000633,YCR037C,Pho87p,S120,S,120,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,S127,S,127,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,S144,S,144,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,S146,S,146,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,S147,S,147,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,S220,S,220,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,S223,S,223,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,S227,S,227,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,S228,S,228,SGD,phosphorylated residue
S000000633,YCR037C,Pho87p,T225,T,225,SGD,phosphorylated residue
S000000634,YCR038C,Bud5p,K571,K,571,SGD,ubiquitinylated lysine
S000000634,YCR038C,Bud5p,K637,K,637,SGD,ubiquitinylated lysine
S000000634,YCR038C,Bud5p,S507,S,507,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,K120,K,120,SGD,ubiquitinylated lysine
S000000638,YCR042C,Taf2p,K1365,K,1365,SGD,ubiquitinylated lysine
S000000638,YCR042C,Taf2p,S15,S,15,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,S155,S,155,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,S163,S,163,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,S18,S,18,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,S3,S,3,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,S318,S,318,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,S335,S,335,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,S5,S,5,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,S602,S,602,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,T158,T,158,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,T161,T,161,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,T166,T,166,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,T167,T,167,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,T19,T,19,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,T268,T,268,SGD,phosphorylated residue
S000000638,YCR042C,Taf2p,T9,T,9,SGD,phosphorylated residue
S000000639,YCR043C,Ycr043Cp,K114,K,114,SGD,ubiquitinylated lysine
S000000639,YCR043C,Ycr043Cp,K126,K,126,SGD,ubiquitinylated lysine
S000000642,YCR046C,Img1p,S51,S,51,SGD,phosphorylated residue
S000000643,YCR047C,Bud23p,S2,S,2,SGD,phosphorylated residue
S000000644,YCR048W,Are1p,S21,S,21,SGD,phosphorylated residue
S000000644,YCR048W,Are1p,S41,S,41,SGD,phosphorylated residue
S000000644,YCR048W,Are1p,S45,S,45,SGD,phosphorylated residue
S000000644,YCR048W,Are1p,S48,S,48,SGD,phosphorylated residue
S000000644,YCR048W,Are1p,T51,T,51,SGD,phosphorylated residue
S000000647,YCR051W,Ycr051Wp,K219,K,219,SGD,ubiquitinylated lysine
S000000647,YCR051W,Ycr051Wp,S145,S,145,SGD,phosphorylated residue
S000000647,YCR051W,Ycr051Wp,S212,S,212,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,S85,S,85,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,S88,S,88,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,S90,S,90,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,T303,T,303,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,T391,T,391,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,T54,T,54,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,T60,T,60,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,T82,T,82,SGD,phosphorylated residue
S000000648,YCR052W,Rsc6p,T92,T,92,SGD,phosphorylated residue
S000000649,YCR053W,Thr4p,K388,K,388,SGD,monoacetylated residue
S000000649,YCR053W,Thr4p,K388,K,388,SGD,succinylated residue
S000000649,YCR053W,Thr4p,K405,K,405,SGD,succinylated residue
S000000649,YCR053W,Thr4p,K436,K,436,SGD,succinylated residue
S000000649,YCR053W,Thr4p,K481,K,481,SGD,succinylated residue
S000000649,YCR053W,Thr4p,K502,K,502,SGD,ubiquitinylated lysine
S000000649,YCR053W,Thr4p,S190,S,190,SGD,phosphorylated residue
